event_id,user_id,device_model,os_type,roaming_status,network_type,event_time,location,event_type,is_fraud
b5e63516-923c-45da-882c-4e00e473590f,5940067800414.0,OnePlus 10,Android 13,True,5G,2023-03-10 00:52:44,"-36.0402,164.0548",app_launch,False
9eba52ca-a2c7-462f-a7cd-b80e620fbbbe,4154601339727.0,Oppo F21,Android 12,False,5G,2023-11-08 09:13:40,"9.9475,-140.8272",power_on,False
4ae8448f-e28f-4428-830b-5de0ed884480,6390259931373.0,Oppo F21,iOS 15,False,,2023-01-14 21:26:35,"26.3714,-157.5239",app_launch,False
66bf4a76-e8b0-4fc4-b765-efb2cd559cbf,9792835241575.0,Pixel 7,Android 11,True,5G,2023-09-24 14:25:30,"21.8128,127.6335",power_on,True
cbebb559-2add-413a-8002-920e1336025a,1112394415509.0,Oppo F21,Android 11,False,2G,2023-02-18 09:51:05,"-88.8886,-15.2788",power_on,False
8dc5c096-751c-4191-a4ed-e2f0fc7b3ccc,9448913244042.0,Pixel 7,Android 12,True,3G,2023-10-09 12:44:10,"64.7048,-11.1683",app_launch,False
05350c4b-085e-4d1e-9f25-dcc0886dd5cf,9071367966553.0,Pixel 6,Android 12,False,2G,2023-09-09 22:46:53,"-38.0680,-19.2299",location_change,False
625cf6e9-efd0-4bbe-92d1-989417e1502b,5438554219699.0,,Android 12,True,5G,2023-11-10 09:38:43,"-48.2856,-13.5528",power_on,False
032b95d7-e088-4256-8eeb-3c8d68cd142b,1129054912368.0,Vivo V25,iOS 16,False,5G,2023-12-10 23:39:22,"84.5968,120.9944",location_change,False
fd65acac-9a6d-4ed3-a740-299a4ae7f19d,7055051338359.0,Realme GT,iOS 15,True,4G,2023-12-06 02:57:14,"43.3772,-136.6614",power_on,False
eaacdb50-dd37-4eaf-aed4-c5e8a467ff9d,9499419185567.0,Vivo V25,iOS 16,True,4G,2023-01-15 03:16:37,"-3.5608,173.0716",app_launch,False
689a97df-9857-4d32-b9af-1000a00c1973,6354525309916.0,Xiaomi Mi 11,iOS 16,True,WiFi,2023-01-18 19:05:03,"-87.7675,4.5086",,True
996f79fa-9192-4d79-a901-012fc89d52d8,6769779687554.0,Realme GT,Android 13,False,5G,2023-10-24 05:32:33,,SIM switch,False
03fbb12f-80dd-42cc-96fe-5d822e52d20a,8119687310343.0,Realme GT,,True,2G,2023-04-21 06:31:44,"70.0217,99.9417",app_launch,False
a71af2de-b83b-4496-a012-0d6e7f91eb0f,7301210353238.0,iPhone 13,Android 11,True,5G,2023-10-12 00:13:22,"45.0773,63.9620",power_on,False
bbe2cbd6-c8a9-439e-874e-9eed55f92505,6547362089058.0,Samsung Galaxy S22,Android 12,False,3G,2023-03-29 10:38:01,"8.4878,72.8273",power_on,False
eaa928ac-1428-4948-bd76-190ff5f822f6,6035093930942.0,iPhone 14,Android 13,True,WiFi,2023-11-05 18:27:25,"-25.1838,36.9104",power_on,False
d4bd280e-8269-4a81-980d-69b74ba5ea43,5008930793547.0,Pixel 6,Android 12,False,2G,2023-12-29 22:54:09,"-40.5237,45.5483",app_launch,False
0e797576-a070-4a22-a227-ba62e7401257,9865099008766.0,Pixel 6,Android 12,False,5G,2023-08-26 00:40:09,"-5.5181,2.9425",SIM switch,False
1d8adfd3-341f-4f0a-81b2-e339703c1d72,9926999484494.0,Pixel 7,Android 13,True,,2023-08-03 21:29:58,"51.9927,-144.5911",app_launch,False
6a31b5a9-0596-4570-9c5f-23d847905116,8957056819948.0,Samsung Galaxy S22,iOS 16,True,3G,2023-03-08 07:46:24,"79.2204,63.6941",,False
567a68bb-5c64-4395-985b-7d553a2e12d0,7791074324762.0,Xiaomi Mi 11,Android 13,False,5G,2023-09-06 01:19:29,"23.3010,178.4445",location_change,False
e2c42102-0248-48f8-b262-11fbc94f9c52,5150855593071.0,Vivo V25,Android 11,False,WiFi,2023-07-15 11:43:24,"24.0102,32.0408",power_on,False
,7773343859204.0,Vivo V25,Android 12,True,WiFi,2023-04-08 16:28:13,"-81.1539,-76.1054",power_on,False
8339f01e-1deb-47fa-8765-0c69a91474ea,7369870169155.0,Oppo F21,Android 13,True,3G,2023-11-03 17:34:32,"59.8869,-134.8019",power_on,False
22c0766f-27f0-4092-b5e8-05f94ffd737d,1466057355740.0,iPhone 13,Android 11,True,5G,2023-09-09 23:23:29,"-59.0718,-66.5703",SIM switch,False
3f5e90f9-7458-48dc-929f-e8b736a70047,9914316609764.0,Pixel 6,Android 11,False,4G,2023-05-04 11:10:13,"-52.6944,-160.4828",app_launch,False
c5a15f51-518d-4ff3-a242-7c7f3a952334,2956912624467.0,iPhone 14,Android 12,True,5G,2023-10-22 17:51:00,"-66.6548,96.0256",app_launch,False
,6837860967215.0,iPhone 13,Android 11,False,3G,2023-04-18 18:18:09,"-29.6594,134.3444",power_on,False
f541594e-fba5-4a23-ada1-7a745476275e,3707489331958.0,Oppo F21,Android 13,False,5G,2023-12-22 08:52:45,"30.9678,98.4725",location_change,False
1a939f90-53a9-40a1-bfad-705adc9b1b64,3600695090629.0,Vivo V25,Android 13,False,5G,2023-08-15 06:21:30,"80.2441,177.7941",location_change,False
72cc1ac9-9bce-4184-91a5-e26c25e7372d,5550749121040.0,,iOS 16,False,4G,2023-03-28 05:46:47,"11.7539,-86.2012",app_launch,False
84305c9f-cb20-439d-ad2c-b650f4225e15,7406276778379.0,Samsung Galaxy S22,Android 13,False,2G,2023-11-29 11:58:36,"1.0369,105.9836",app_launch,False
8d0c0a0d-7ae8-4d41-bf79-835993c69abf,1702974529384.0,iPhone 13,iOS 16,False,4G,2023-07-30 01:12:53,"3.9492,65.5138",location_change,False
e45810a5-3662-4507-b376-8c15031f3ae3,1464627067119.0,iPhone 14,Android 13,False,2G,2023-01-04 00:09:20,"-29.0844,-70.5318",location_change,False
c99540bc-be2f-479e-a39c-ee6b1a883565,9078417046132.0,Samsung Galaxy S22,Android 13,False,5G,2023-06-24 16:13:52,,power_on,False
d30ebf08-684b-4ca3-8877-99db211b02a5,1832301923201.0,Samsung Galaxy S22,Android 11,True,3G,2023-05-28 11:08:10,"31.6318,-136.8738",location_change,False
ac17925c-1f14-4667-9393-e5871b888810,2676249931821.0,,Android 13,False,4G,2023-03-05 14:04:18,"-88.7198,135.6759",power_on,False
88309819-6de0-450c-a0b3-4727bfec0a6a,4768489217668.0,OnePlus 10,Android 12,False,5G,2023-02-25 01:37:17,"64.4007,16.0851",location_change,False
0f01dda6-001c-402b-b99a-fc66fa913aa2,8214795554721.0,Realme GT,Android 12,True,4G,2023-08-24 22:30:07,"61.6320,-155.5015",SIM switch,False
13ae6fc6-c3a0-46b0-9154-c5d60296a2f4,7490059742292.0,Samsung Galaxy S22,Android 13,False,3G,2023-04-08 19:42:35,"72.8002,70.9464",app_launch,False
07316528-d133-4f32-ac4f-b689ff665d4c,3115013867558.0,Pixel 7,iOS 16,True,3G,2023-12-30 09:49:04,"-87.4849,-115.5218",SIM switch,False
7502a432-45da-4d20-925e-d19ac4ff4a4f,6975847385749.0,iPhone 13,Android 12,True,3G,2023-01-06 05:42:42,"-54.8478,-141.6508",SIM switch,False
81589424-b52b-4c8e-a1f9-c53740daba21,6771759551545.0,Pixel 6,iOS 15,False,5G,2023-09-01 08:23:24,"2.1227,164.5878",SIM switch,False
,7027951849291.0,Oppo F21,Android 11,True,5G,2023-01-25 17:08:29,"-86.1728,148.7467",app_launch,False
1b5bcf7a-7122-4e6d-97c6-1895d00fe68e,3142538330848.0,Pixel 6,,False,5G,2023-04-09 14:14:03,"-46.6487,-106.2510",SIM switch,False
0b07fc0c-e39c-4370-a4fb-ea6e7f9d73ae,1891601704645.0,iPhone 13,Android 13,False,4G,2023-03-09 16:50:29,"-19.8942,-64.3003",SIM switch,False
eeec5278-6d9a-4279-b775-4a3ba4acc7f4,7639269835131.0,Pixel 7,iOS 16,True,4G,2023-03-17 03:08:23,"-8.0196,129.2953",app_launch,False
,3805319768549.0,Pixel 7,iOS 15,True,2G,2023-07-31 02:45:39,"-50.3981,-27.4163",app_launch,False
c723d45e-e6af-4898-901f-2128cd8d0a4e,6580913521720.0,iPhone 13,Android 13,False,3G,2023-02-01 20:29:14,,power_on,False
8adb24b0-ae37-410d-a095-6474232db6f2,4516269464147.0,iPhone 14,Android 11,True,WiFi,2023-04-02 01:37:11,"63.0686,-72.8304",app_launch,False
62ad4d9c-4828-46b1-b91d-23e6cafb322a,9611293661512.0,Oppo F21,iOS 15,True,WiFi,2023-08-15 18:34:19,"9.9956,0.4522",app_launch,False
1ccdba78-269f-4bca-ba9b-cd48518ae146,9867635579249.0,iPhone 13,Android 11,True,4G,2023-11-16 21:54:30,"-6.7256,32.9297",power_on,False
648f2521-7983-4580-84d1-7af257bbd3f5,5550494086021.0,Samsung Galaxy S22,Android 13,True,3G,2023-07-11 13:07:18,"-25.4814,31.8100",power_on,False
2a0e6230-f12a-4055-a318-78979ee489f9,9052197917460.0,OnePlus 10,Android 11,False,WiFi,2023-02-19 19:04:39,"-55.9539,171.7483",SIM switch,False
3c424343-6159-418a-a36b-342e7773c95f,8511783520952.0,Pixel 6,iOS 15,False,2G,2023-06-24 01:30:31,"-1.2482,-109.5353",power_on,False
7b0be092-fd16-4dd3-a7f6-42fb7247ec64,6280513198547.0,Xiaomi Mi 11,iOS 16,False,WiFi,2023-06-29 23:30:05,"43.4077,115.9673",SIM switch,False
951f399b-dae8-4688-bcf2-6cc36b220216,3273708370865.0,Vivo V25,iOS 15,True,WiFi,2023-09-09 16:17:22,"-43.5475,-34.7440",SIM switch,False
82c5c0db-8b88-4236-b43e-a492efec00ed,1164411179077.0,iPhone 13,iOS 16,False,2G,2023-05-15 07:44:36,"-35.3060,-174.1405",power_on,False
1525ff4b-7082-486b-831c-1da6968d9371,2820676212106.0,iPhone 14,iOS 16,False,WiFi,2023-10-25 17:59:55,"-58.3254,18.2214",app_launch,False
c02a2a99-01b8-4f1b-9e7c-b8ef37818787,1210001893682.0,Realme GT,iOS 15,True,5G,2023-12-19 09:41:38,"24.2757,88.1209",SIM switch,False
f962d4af-fe64-4379-8ece-4a1f05e377b5,7796051239692.0,OnePlus 10,Android 13,True,WiFi,2023-07-10 00:42:39,"36.8073,113.5657",location_change,False
3034362b-8545-4cf0-a2a1-989b92daa65b,7075086711234.0,Xiaomi Mi 11,Android 13,False,WiFi,2023-06-04 22:56:23,"84.9835,175.1268",SIM switch,False
689dc4c2-1cbc-4783-b657-95117e30f7eb,4307730885679.0,Oppo F21,Android 11,True,WiFi,2023-06-10 11:54:19,"13.4351,44.5311",,True
b5bf4474-742a-4cb3-9eb0-25fba73b6eaa,4990091222641.0,iPhone 13,Android 13,False,4G,2023-11-04 19:29:46,"-6.0615,112.0826",app_launch,False
1ef5b4b6-895d-459b-9f53-ff7197595e8f,4471932361837.0,iPhone 14,Android 13,False,4G,2023-12-20 22:44:32,"-55.9785,23.6416",app_launch,False
3dd5bfc1-eb2f-4f9d-aaa6-1087cd353022,7176371582578.0,iPhone 13,iOS 16,True,,2023-02-06 23:28:21,"42.4665,-134.3525",power_on,False
0e9ef6c7-3f86-480b-a6e1-9f7a87618427,9736035698797.0,Oppo F21,Android 11,False,4G,2023-07-27 06:18:56,"34.4295,-0.3968",location_change,False
3f2a31c2-f491-4c02-8bbc-17602095dbd1,3722972701557.0,Vivo V25,,True,4G,2023-11-18 04:21:03,"-31.7468,90.6720",location_change,False
706d6e5a-cf75-4ddf-b98f-da154b88c788,5353692493990.0,Pixel 7,Android 11,False,4G,2023-09-05 21:34:01,"45.3523,-165.0876",,False
,5996488224961.0,Pixel 7,Android 13,True,2G,2023-02-04 02:51:09,"-36.0340,-134.8199",power_on,False
,7335203381421.0,Xiaomi Mi 11,Android 11,False,3G,2023-11-04 21:17:02,"55.1416,131.7786",power_on,True
879d8cdd-c0dc-4e57-9a80-09d665d76547,9833365844657.0,iPhone 14,Android 13,True,5G,2023-12-03 00:18:41,"-54.3673,-122.1884",location_change,False
47d9d82a-f2ba-4398-95e3-ca72940dd345,2644561537731.0,Oppo F21,Android 13,True,2G,2023-07-25 02:17:42,"-52.4245,90.6663",power_on,False
84c20625-4ab8-4819-b8f8-b4a64fa1fcc5,3853406500677.0,iPhone 13,Android 11,False,4G,2023-10-22 18:03:56,"82.8970,-35.3071",SIM switch,False
3377a159-ee87-47ef-8800-05de1eecc1ae,2211757143800.0,iPhone 13,Android 13,False,4G,2023-01-10 21:54:14,"-47.4175,133.0260",app_launch,False
174cbe59-695c-4206-9f90-94e57c418f69,3840177395248.0,,Android 11,False,2G,2023-11-08 20:42:20,"-64.0553,80.1350",location_change,False
faa226fb-cca8-40a3-a557-f19cc9d57875,7546234351680.0,,Android 11,True,3G,2023-12-27 11:25:15,"-70.9836,169.3255",app_launch,False
ee3bd07c-d3bf-403d-90a3-e4d6ebffca41,8460485953716.0,Vivo V25,Android 11,True,5G,2023-07-20 01:11:37,,app_launch,False
ecc4b923-1de2-4213-93f1-a335f4e071b2,8599475824443.0,Oppo F21,Android 13,True,2G,2023-01-09 07:45:20,"88.4129,132.1634",power_on,False
25186620-6818-47b8-abef-a62b188d9a47,4562254232599.0,Pixel 6,iOS 15,False,3G,2023-04-06 18:05:41,,SIM switch,False
c5015ee4-b9ca-48f4-aead-35aa3db1bf08,7271563989281.0,OnePlus 10,Android 13,False,3G,2023-02-18 23:33:53,"18.6018,46.0393",app_launch,False
2e0cd5ce-3edd-479c-b444-b62dda7bed06,5921482533541.0,OnePlus 10,iOS 15,False,5G,2023-06-24 19:15:04,"87.0799,-138.0519",app_launch,False
96e49424-0453-4500-8ad8-82d35a32ac0a,8760574644717.0,Pixel 7,iOS 16,True,WiFi,2023-09-13 03:13:17,"-32.1574,-160.9630",app_launch,False
78d8a00f-8963-4d5e-9912-39e8112c9113,1117859699105.0,iPhone 14,iOS 15,True,4G,2023-12-07 04:49:27,"74.1642,-168.9667",app_launch,False
f15e9302-34c8-4dd2-9b2e-f38df972257e,6749047034119.0,Pixel 6,Android 12,False,4G,2023-09-01 22:18:03,"-56.5531,130.0055",SIM switch,False
f8ff96bd-ab44-4783-a467-001b5999bd6f,4924032672585.0,Samsung Galaxy S22,iOS 15,False,WiFi,2023-01-04 02:33:00,"0.5772,17.9111",SIM switch,True
dadf8c6c-fd7f-4b66-9aa9-69caa8ff5c7d,7961188883920.0,Xiaomi Mi 11,Android 13,False,WiFi,2023-10-28 01:33:28,"59.1475,39.0509",power_on,False
5a04b314-8262-4e71-8f8b-6239bf4df212,7460526695295.0,Vivo V25,Android 12,False,5G,2023-08-21 04:27:07,"47.1305,77.3206",SIM switch,False
bda4a039-4b10-4c37-8e5b-612a5f35ba33,9474216105962.0,Pixel 7,Android 12,False,2G,2023-07-10 21:38:04,"-59.2788,43.9344",SIM switch,False
58944794-746e-4463-b288-03b61217fb59,1562541050910.0,,Android 12,False,3G,2023-06-16 11:58:35,"9.5155,-132.5652",SIM switch,False
206691fa-c748-4d5c-8c91-c62452c5d30f,9137445685266.0,iPhone 14,Android 13,True,5G,2023-12-20 21:27:48,"3.1847,39.3478",location_change,False
11dc19e6-340f-42d0-ad01-b1ed72716c04,9921775838294.0,Samsung Galaxy S22,Android 12,True,WiFi,2023-02-04 11:24:41,"-68.5343,-32.6360",power_on,False
72a353f6-fcf7-47bb-b5af-3c9e27e85dcc,4655711410350.0,,iOS 16,False,,2023-04-25 02:36:27,"14.2878,10.4908",power_on,False
97d5c816-5790-44a4-af37-2ff3a8e6bf7f,6527693027195.0,Realme GT,Android 13,True,WiFi,2023-09-17 18:46:54,"-35.2891,-77.5795",location_change,True
aa6de912-c79b-4493-8680-f8b13017f466,6925462243621.0,iPhone 13,Android 11,True,WiFi,2023-10-27 09:03:19,"-33.8466,73.2792",SIM switch,False
776f70a2-b237-4ecb-84cc-689b99d0712c,6411512971386.0,Xiaomi Mi 11,Android 13,True,2G,2023-11-07 13:15:43,"-22.8961,-91.5785",power_on,False
7c0dc3c6-71ee-46af-9623-a8bfaf91e0c6,5452238803492.0,Pixel 7,iOS 16,False,WiFi,2023-02-09 23:35:59,"-43.6134,99.2402",location_change,False
a682a9f3-0a55-4e03-b3c8-0fee3264a4b0,9593660002747.0,Pixel 7,Android 11,True,5G,2023-04-27 18:56:15,"51.7721,39.4424",app_launch,False
c3e86354-7f9b-48de-b552-2789833dce94,8912319036239.0,Pixel 7,iOS 16,False,3G,2023-03-09 20:40:13,,SIM switch,False
992c20b2-4cba-488d-a0da-01cda564a9eb,8645509684772.0,Pixel 7,iOS 15,False,2G,2023-03-26 10:11:24,"-45.4426,20.9240",location_change,False
6eeb6967-ebd1-401c-8942-b4c8d5561b21,3570427388496.0,Samsung Galaxy S22,iOS 15,True,3G,2023-03-22 04:09:44,,location_change,False
19028230-a5b7-42e3-81e5-2dcdc1abe8fe,2818187088311.0,Xiaomi Mi 11,iOS 16,True,2G,2023-09-07 14:50:49,"77.4668,-36.5390",app_launch,False
4fa7ae23-c41b-4eb3-924e-0290a3ad68a1,2730854165464.0,Pixel 7,iOS 16,True,WiFi,2023-09-27 22:25:25,"-30.3030,-63.2598",app_launch,False
cb9a8eb6-0dc6-4429-abc2-bbdd22d4576c,5310359243965.0,Xiaomi Mi 11,iOS 15,True,3G,2023-11-27 22:55:31,"40.0760,139.9510",app_launch,False
d1524c15-2a8e-4de3-bc12-d0ea99247671,1519321806294.0,,Android 11,True,WiFi,2023-11-02 05:34:08,"-82.7670,-128.1625",app_launch,False
,4374211692116.0,Oppo F21,Android 13,False,5G,2023-04-26 01:05:25,"34.6333,27.8258",power_on,False
5ab7606c-f998-48cb-bcad-f07472d1d92a,1137359353108.0,iPhone 13,,True,5G,2023-11-20 01:18:31,"-49.4975,-14.1910",power_on,False
752b4373-84d4-4ade-af69-e96a60b5ff8d,1191587825988.0,iPhone 13,iOS 16,True,3G,2023-05-30 10:40:09,"58.0789,107.8968",,False
c1235290-36e9-41f7-ae50-fe16eb862f98,8245281457403.0,Oppo F21,Android 12,False,4G,2023-04-28 12:06:07,,app_launch,False
cd77f4dc-0f98-4df2-b234-8f51c3d8c990,4163452692344.0,,iOS 16,False,WiFi,2023-11-21 06:52:54,"4.9798,37.2636",SIM switch,False
79f714e1-824a-4b69-aa7c-b8679ae1dc33,9360266587725.0,,iOS 15,False,4G,2023-04-08 20:34:02,"-4.3846,-109.6374",location_change,False
364b6121-b5ff-4a10-a240-e408c42ec79e,1334974240774.0,Oppo F21,Android 13,False,5G,2023-04-10 18:48:24,"-78.1173,174.0387",app_launch,False
23e20f10-032c-4be0-914a-e1fd4ba786fa,3635648692293.0,Vivo V25,Android 11,True,5G,2023-07-21 07:58:32,"-53.0315,91.4367",location_change,True
d9b95861-e4d2-4b42-98f5-c6a55c6da917,3274931567363.0,Xiaomi Mi 11,iOS 15,False,2G,2023-12-01 06:31:13,"-36.0222,31.8118",location_change,False
009efa27-5787-4b8c-ae4d-c5b0c4288dc8,4877296826516.0,Vivo V25,Android 13,True,WiFi,2023-11-21 20:45:03,,SIM switch,False
45974039-640c-4bcc-b2b2-9fc846ab2f10,3277281076221.0,Samsung Galaxy S22,Android 12,False,2G,2023-09-17 08:50:51,"-74.9575,-159.8163",location_change,False
171c04d0-c5ec-4fad-9867-cb6b4fb44805,9833656250169.0,Pixel 6,iOS 16,True,4G,2023-02-01 18:18:14,"-87.6599,-115.7343",SIM switch,False
e039b06d-49bd-4e74-8162-9b70b7edcac4,8845017194059.0,Samsung Galaxy S22,Android 12,False,5G,2023-06-12 16:55:02,"78.2053,150.2972",power_on,False
0fcc3db0-6c93-4978-9298-7244b5859b4b,2852506482974.0,Vivo V25,iOS 15,True,5G,2023-08-21 00:14:23,"65.6453,87.2726",SIM switch,False
9d0d61b1-797e-40ea-91cb-922bef1f24fc,6734785279265.0,iPhone 14,Android 13,False,5G,2023-04-21 02:25:30,"20.5157,7.6041",app_launch,False
f5c96774-c77b-4d37-a3c7-2b1af068df29,9605627471420.0,Pixel 7,Android 13,True,5G,2023-04-16 07:29:45,"0.8291,-11.3152",SIM switch,False
d0f83811-d40b-45c9-a6c4-7d675bed36ae,9942443798856.0,iPhone 13,Android 11,True,3G,2023-09-06 04:44:14,"43.1261,122.6194",app_launch,False
21698892-abd6-490f-85d4-d9548c1a9cce,8899561681210.0,Samsung Galaxy S22,,True,3G,2023-03-02 15:41:43,"11.0882,-128.4953",location_change,False
49d3806e-e491-49e3-b449-e107cacc5ffe,1429732673834.0,OnePlus 10,Android 12,False,WiFi,2023-05-07 12:29:47,"34.7731,119.8371",SIM switch,True
,4896584313655.0,iPhone 13,iOS 16,False,4G,2023-11-17 22:46:12,"-46.7691,-131.9308",SIM switch,False
df683cce-e9c8-4a8a-bd2e-cffef36b7bf0,3548832060158.0,iPhone 13,iOS 16,True,4G,2023-04-22 07:11:45,"75.0646,6.7343",SIM switch,False
7ee99053-66b5-4e68-9731-cdb9525d66a9,3657425560226.0,iPhone 13,Android 13,True,3G,2023-04-16 05:35:17,,SIM switch,False
246cb25c-1de1-4749-85cb-4acfa67d8d3f,9127248164883.0,Oppo F21,Android 11,False,2G,2023-11-27 17:42:14,"-70.4674,-92.9958",SIM switch,False
948ee295-bf16-40a5-be76-ff4330bf57bb,3079818753704.0,Samsung Galaxy S22,iOS 16,False,2G,2023-07-05 14:51:06,"29.0590,-94.9354",app_launch,False
67eeb781-a80d-4f33-8dd5-01e941ba8c8e,7852603271086.0,,Android 13,True,2G,2023-10-04 11:26:02,"-42.8424,-57.4662",app_launch,False
83d5c60c-8042-450c-8165-805ed1e69f9e,9535955464936.0,Samsung Galaxy S22,Android 11,True,WiFi,2023-03-27 10:16:06,"30.5200,-120.4490",power_on,False
d1881fde-cd2c-471f-b8ff-cc6592b9bfd6,2524229613317.0,Samsung Galaxy S22,Android 13,False,WiFi,2023-05-25 07:09:13,"50.5584,-42.8890",SIM switch,False
0a7ad761-6890-4b36-b71b-eec0e9214b68,3338046073278.0,iPhone 13,iOS 16,False,3G,2023-07-27 05:04:15,"-0.9838,-130.9132",location_change,False
178d54d0-50ae-4e50-81d4-197c15278f5f,4054079802144.0,iPhone 13,Android 11,False,3G,2023-06-06 07:27:18,"-36.1986,120.2770",SIM switch,False
62c72ae1-6fc4-4933-b98b-ba30d37c94a4,2254183973033.0,Pixel 6,Android 11,True,2G,2023-09-04 17:13:34,"44.4256,14.2086",location_change,False
db97381d-9d50-4107-91d1-b4ab016c72e2,7791618965870.0,Oppo F21,Android 11,True,3G,2023-02-10 17:08:50,"14.7529,-112.7119",app_launch,False
18a96e7b-5dcd-4aed-84ca-4ac3cc9aeff9,2183252764704.0,Realme GT,Android 13,False,4G,2023-10-27 02:40:37,"-37.5892,-59.1320",SIM switch,False
f22942a2-e135-4ced-ac3c-07f77290e6eb,4015345903421.0,Vivo V25,iOS 15,False,4G,2023-09-22 02:23:32,"10.8708,26.2315",location_change,False
adabde23-e6c3-474f-b757-1eefd0ab804f,5813523857638.0,Samsung Galaxy S22,Android 13,True,3G,2023-08-02 12:14:05,"-34.7153,95.7630",power_on,False
b6f1ba74-713e-4944-b6e2-217b8be16ad2,6027852994942.0,iPhone 13,iOS 16,True,2G,2023-08-09 16:06:18,"-2.9229,-42.1494",power_on,False
5069fda0-ad4a-4a0b-9e25-bd043a7ffa76,7933415690678.0,iPhone 14,iOS 16,False,WiFi,2023-02-15 13:27:28,"-29.8398,87.9169",power_on,False
915e9ed8-9771-4304-bd14-5d7b165b8b0d,8218726137032.0,Samsung Galaxy S22,Android 12,True,3G,2023-03-04 09:41:37,"64.8198,33.4652",app_launch,False
847d4cb9-73ea-44ef-8c3d-41f67b914cd0,2674309000642.0,Xiaomi Mi 11,Android 13,False,2G,2023-08-08 15:59:11,"-30.4272,2.0792",power_on,False
79e0028f-635e-4d68-b9f3-99cbdf156bd1,3869873600351.0,Pixel 7,Android 11,True,WiFi,2023-10-05 20:05:54,,app_launch,False
e92bd755-fdef-49d7-8fb7-d90f192b6677,2131419007459.0,iPhone 13,Android 12,False,4G,2023-01-23 13:33:12,"-44.3068,106.6759",SIM switch,False
ebb6fc4b-f44f-4d69-851b-4cdbb5ac7856,8686302545009.0,Xiaomi Mi 11,,True,2G,2023-10-31 05:44:14,"-78.2844,-121.5942",location_change,False
456e2ace-00a0-472f-89a1-96d59654169c,3145622977562.0,iPhone 13,iOS 15,False,3G,2023-08-25 13:32:26,"-28.7663,87.1705",power_on,False
ebfa9226-13f1-4e00-97ea-f05e1f947845,3916020061782.0,iPhone 13,iOS 16,False,WiFi,2023-06-18 04:44:58,"19.6381,-59.5440",power_on,True
b9d4c44b-bf98-4734-927c-423b2ee3fb13,9336197624653.0,OnePlus 10,iOS 16,False,4G,2023-01-10 00:42:36,"-35.1983,50.7358",power_on,False
08f0d402-5cc6-4787-95ac-76d08e7fcfca,9382539171818.0,Realme GT,Android 11,False,5G,2023-02-22 21:55:47,"66.9962,165.1597",location_change,False
d872e16b-6a93-4f28-bfad-3f80ef29d605,4365958768816.0,,Android 13,False,5G,2023-04-02 03:14:05,"54.0849,-25.2703",power_on,False
8fb1b38f-cc20-4a8f-b046-f30add9b318c,1818625126282.0,iPhone 14,iOS 15,True,WiFi,2023-03-08 09:35:31,"-72.6149,-33.0864",app_launch,False
3311ce6e-296f-422e-9db7-c57ed194e96e,9057980654148.0,Vivo V25,Android 11,False,5G,2023-09-28 01:54:18,"66.0609,45.8429",app_launch,False
5dfa370d-bd80-4e1f-a887-5bee6ee36df6,3147769849044.0,Realme GT,,False,3G,2023-09-04 13:30:21,"-77.8150,-113.6342",,False
ccd12efc-0877-4042-9484-45ce3e4d0168,7513644480484.0,Vivo V25,,True,5G,2023-09-20 05:28:28,"82.2578,82.9593",app_launch,False
d065a5b8-4d09-4772-ae70-eaf680e8b7f4,3315826591147.0,Vivo V25,Android 12,False,3G,2023-01-16 18:19:48,"-33.4197,148.5815",app_launch,False
b1c7f4eb-952b-411f-9ba2-3ea618040d0c,5293682010491.0,OnePlus 10,Android 11,True,5G,2023-07-07 15:34:10,"43.8296,71.5927",app_launch,False
ea638611-6ef2-4a5d-becd-615328e558f0,9364169623824.0,Pixel 6,Android 12,False,4G,2023-08-31 07:21:11,"60.2811,-121.4245",,False
e89b3be3-d2c2-417b-acac-055752f49043,6696400555949.0,iPhone 13,iOS 15,True,,2023-12-16 11:08:01,"-32.7828,151.8991",location_change,False
9ca9d2fe-1e04-4533-85d9-5b927c94f918,4697169234102.0,,Android 13,False,WiFi,2023-07-21 02:49:30,"-16.8002,12.5645",location_change,False
3618c685-41d0-4874-a346-d7f649b1a7d4,7192361347966.0,Realme GT,,True,3G,2023-12-21 12:11:07,"73.9649,-130.3555",app_launch,False
b29f185a-5669-41e7-b386-1d232de5545b,8978809508282.0,Pixel 7,iOS 16,True,4G,2023-11-08 10:12:04,"26.5532,129.1658",app_launch,False
6725f91d-87fb-46ac-b6eb-a55b4988c870,6253540784090.0,Pixel 7,iOS 15,False,4G,2023-03-16 21:49:44,"68.2700,-165.1457",location_change,False
868c634d-9411-42c8-aa00-f79277742ed6,3135918419280.0,iPhone 14,iOS 16,False,4G,2023-05-13 20:56:51,"31.2177,73.0816",power_on,False
2889b809-55df-4c5d-a8dc-c5806e42c046,4650975089840.0,Pixel 6,iOS 16,True,4G,2023-05-22 16:18:04,"-74.9930,-99.9857",power_on,False
5225146d-a442-4349-8cfa-6e9f4970fbec,8970174416835.0,iPhone 13,Android 12,False,5G,2023-01-19 21:48:54,"-31.7281,116.7111",app_launch,False
998a321d-4461-4d4e-b815-0da0286ccccf,2180060535153.0,Oppo F21,Android 11,True,5G,2023-04-28 12:16:46,"60.0112,-82.9252",app_launch,False
990ecd7c-35b3-4e35-b94d-bc071285260b,9303542026713.0,Pixel 6,iOS 16,True,4G,2023-11-21 22:03:55,"-69.8245,123.0660",location_change,False
