user_id,timestamp,domain,ip_dst,port,protocol,duration,bytes_sent,bytes_received,vpn_usage,is_fraud
,,zoom.us,,,,,,,True,False
,,snapchat.com,,,,,3899,,,False
,,,,,,23,,,,False
,2023-01-28 21:48:42,,,,,,,,True,False
,,,,,,,,,,False
,,facebook.com,225.191.110.208,,,,,,False,False
1740058679512,2023-06-30 12:55:12,,,18245,,,8366,15588,,False
,2023-10-27 02:40:58,,,62346,,,6739,,,False
8934932460864,,,,62098,,,,,,False
,,,148.253.164.77,,,2511,5371,,True,True
,,instagram.com,34.2.43.242,16123,TCP,1674,8631,,True,False
,,snapchat.com,104.49.6.26,,,,,75454,,False
,,,,49139,,,,683,,False
,,,,,,,,,,False
,2023-10-04 10:03:34,,,,,,,,,False
,,zoom.us,,,,,,,,False
,,,,,,,,,,False
,2023-02-10 16:09:28,,19.173.124.139,,,,2955,,,False
1852127029573,2023-06-19 01:53:13,,102.122.222.4,,,,141,,True,False
,,,,,,,,64628,,False
,,,215.144.169.203,,,,,,False,False
,2023-01-09 04:46:21,instagram.com,17.187.186.13,,TCP,944,,12316,,False
,,instagram.com,175.163.239.27,,TCP,,,97474,,False
,,flipkart.com,206.45.135.125,,,105,7095,,,False
9095859381418,,netflix.com,,,,,,,,False
6830346255570,,,,37251,,2258,,,False,False
2326883904106,2023-08-01 18:25:52,amazon.in,,,,142,5141,,,False
,,,,,,,5856,,,False
,,,,50796,HTTP,,9684,49949,True,False
,,,249.155.254.153,58295,,,,,,False
,,,249.138.200.12,,,,6347,,,False
3329593594622,,,,,HTTPS,,8096,,,True
,,,,,,,,,,False
,,,,,,871,,,,False
1229895111427,,,,,DNS,,,,,False
6841756440233,2023-09-24 10:12:28,,,,,,,,True,False
4868762457342,,,,,,,,,,False
,,,,47510,,,9500,19867,,False
,2023-02-06 22:49:57,,81.103.39.20,,DNS,,8105,,,False
9425373984534,2023-07-24 02:53:10,zoom.us,175.55.92.58,,,,,,False,False
3321799776471,,,,,,,,,,False
4005471836435,,,162.21.162.225,,TCP,2531,3657,,False,False
,,,,,,,,,,False
,2023-10-03 22:19:27,,,32652,,2881,,,True,False
,,,,59663,,,,,,False
,,,,,HTTPS,,,,,False
4293463257324,2023-03-01 20:18:35,,,62427,UDP,,3950,4213,True,False
,,,,,,,1036,,,False
,,,,,,185,,,,False
,,,,,,,,,,False
,,,26.245.124.43,38162,,1025,7896,,True,False
,,,208.36.190.134,,,,,,False,True
1646308395056,,,,,,,,,,False
5502017939304,,,50.116.89.186,,,,,,False,False
,,,,,,,5846,,,False
,,,95.112.127.207,,,,,,False,False
6957563128235,,flipkart.com,,,,1346,7041,,,False
,,,,,,,,,,False
6687326731391,,snapchat.com,,,,,,,,False
,,zoom.us,,,,1644,,,,False
1800072722077,,,,,,374,,75814,True,True
6133544403975,,facebook.com,,,HTTP,1743,,,True,False
,,,,,,,,,False,False
,,,,,,,,,,False
,,flipkart.com,153.141.183.218,18503,,,,,,False
8109844693548,,,,2808,,914,,,,False
,,,,,UDP,,,,,False
,,,,,UDP,,,,False,False
,,,,,,,,,,False
,,fileshare.cc,,,,,,,,False
,,,,,,,969,,,False
,,,132.2.16.140,,,,,,,False
,,,,,,,,2664,,False
,,,,,,,,,,False
,,snapchat.com,,,HTTP,,,,,False
,,,,28908,UDP,,,,,False
,2023-10-22 05:49:47,,166.164.244.28,,,,1875,,False,False
,,,,5492,,,483,,,False
5538550377361,,zoom.us,,,,,4512,,,False
4879839062621,2023-08-05 17:48:15,,,,DNS,,9475,,,False
,2023-03-06 16:17:09,flipkart.com,,,,,,,False,False
,2023-12-24 23:51:49,,,,,791,2566,,,False
,2023-02-27 02:27:09,,,,,3084,,,,False
,,fileshare.cc,,,,,,,,False
,,,176.109.169.97,,DNS,,,,,False
,,,,,,,,,True,False
,,,,,,,,8730,,False
8565087743656,,facebook.com,,57331,,,,,,False
,,amazon.in,,,,1142,,,,False
,,,,,DNS,624,,,,False
6006614512405,,,,,,,2490,,,False
,2023-05-26 20:46:10,,,46589,,,,,,False
,2023-01-02 01:26:03,,,24707,,99,,18784,,False
5129991779417,,,,64383,,,,,True,False
2450886228723,2023-03-13 04:59:30,,,,,903,1456,,True,False
,2023-11-07 08:28:31,amazon.in,,,,,,71141,,False
,,,,,,,,,,False
,,zoom.us,95.12.162.15,,,1806,6359,,,False
,,,,,UDP,,3224,,True,True
,2023-11-06 07:40:32,,,,,,,,,False
,,,,,,2249,,,,False
,2023-01-16 16:46:27,instagram.com,,,,2691,4135,95535,,True
,,,195.100.23.239,,,,5668,,,False
,,,,,,,,,True,False
,,,142.179.178.149,5260,,3270,,42500,False,False
,,facebook.com,,,,,2857,,True,False
,,,,,,,3764,,True,False
,,,,,,1200,,25448,True,False
3587322659861,,,,,,,,64126,True,False
,,,,12878,,43,2929,,True,False
1836569913441,,,,35159,,1737,1587,,True,False
,,netflix.com,61.88.16.100,,HTTPS,,,,,False
,,,248.242.4.233,,,113,,,True,False
,,,117.219.255.40,,,,6813,,,False
,2023-05-27 01:41:39,netflix.com,,,,1738,,,False,False
,,instagram.com,251.198.247.11,36124,,1140,7979,,,False
1764780834426,,,,,DNS,359,,,,False
,,,,,,,,,False,False
,,,,,,909,,,True,False
,,,211.120.63.78,,,632,,44839,,False
,,,,,,,,,,False
,2023-11-22 06:51:05,,131.32.34.105,,,,,,True,False
6499421637181,,,,49859,HTTP,2737,,,,False
,2023-04-09 22:36:35,,230.98.239.19,,,,,,,False
,,,,,,,,,,False
4364720808299,,twitter.com,244.121.131.106,,,2508,,,,False
,,,156.139.245.4,,,,,12609,False,True
,,,,,,,7108,,,False
,2023-10-05 18:23:35,,99.251.149.133,,,,6038,,,False
,,,,,,3532,,92510,False,False
,2023-04-24 00:41:23,fileshare.cc,218.72.224.193,5509,,,8262,,,False
,,,131.193.125.119,,,,,,,False
,,,131.250.253.135,,,2803,,,,False
,,,,,,2670,983,,,False
,,,222.66.210.220,41373,,,,74802,,False
,2023-08-18 10:04:25,,,,,,,,,False
,,,,,,,,8803,,False
,,,,,,,,,,False
,2023-02-09 18:24:14,,,,,,,,,False
,,,,,,,,,,False
,,,,3538,HTTP,,,,,False
,,,37.208.136.174,,,3006,385,,,False
,,flipkart.com,,,,,8145,,,False
,2023-10-14 12:21:52,flipkart.com,,,HTTP,,,,True,False
,2023-03-06 17:22:15,,103.174.21.11,,,,,,,False
8327439550228,2023-11-28 04:39:34,,,,,,,,,False
,,netflix.com,151.183.47.209,,DNS,,,,False,False
,2023-03-20 08:56:14,,,,,,,,False,False
,,,,,,,2573,42376,,False
,,zoom.us,3.25.105.179,,,,,42907,,False
,,,,,,3060,,35735,,False
,2023-07-22 10:52:59,,154.78.178.209,,,1493,,,,False
,,,,,,410,,,,False
,,facebook.com,112.179.194.163,2406,HTTP,2971,,,,False
,2023-04-18 13:06:18,flipkart.com,,,,,4316,,,False
,,,96.239.109.160,,,,,45100,,False
,2023-08-16 00:04:06,,,,DNS,,4033,,,False
,,,,,DNS,1105,,,,False
,,snapchat.com,,,,,,,,False
5714561996033,2023-09-24 00:48:49,,,,,,,,,False
,,,,,DNS,,,,,False
,,youtube.com,,,,,,,False,False
,,,,107,,,,1395,,False
,2023-03-17 01:31:18,twitter.com,133.202.25.153,,,3388,6352,,,False
,,,,,,,8936,51293,True,False
2989318179738,,twitter.com,,55250,,,8259,,,False
,2023-02-11 11:04:39,,140.125.96.44,,,,,,False,False
,,instagram.com,,,,2283,,87465,True,False
,,,,45935,HTTPS,,,,,False
,,,,,HTTPS,,,,,False
,,,,,,,6174,,,False
,,,,38627,,,,,,False
,,flipkart.com,,,,1962,,,,False
1527425052231,,,,,,,,4490,,False
,2023-10-23 04:07:04,snapchat.com,,,,,1297,,False,False
5846434005151,,,,,,,,89262,False,False
3493200216955,2023-05-02 20:13:16,,,,,,,,,False
,,,,,,16,9436,,False,False
,,,,,,,5676,,,False
,,,,,,,,,,False
,,,,,UDP,,,78600,True,False
,,instagram.com,,8250,UDP,,4481,,,False
,2023-06-04 16:55:44,,,,,,,,,False
,,,58.100.156.118,26231,,,9675,,,False
4662229338764,,,,61172,DNS,782,,31693,,False
9774013452023,,fileshare.cc,39.153.174.201,,UDP,1525,,66947,,False
,,,,,,,,,,False
,,,,,UDP,1731,8286,,,False
,,twitter.com,,,HTTPS,,,50054,,False
,2023-08-18 05:37:09,flipkart.com,,,,,6569,,False,False
8904534503840,2023-07-10 02:29:22,,,,,3363,,,,False
9262531512959,,,,,,442,,,,False
,,,123.69.158.193,,HTTP,,,,True,False
,2023-12-21 07:05:13,,,,,,,,,False
8258793014583,,,218.92.111.65,,,,,,,False
,,,,,,,,,,False
,,,,,,382,,,True,False
,,snapchat.com,203.24.197.232,,,,,46368,,False
,,,249.230.1.117,,,,,,,True
,2023-02-11 00:58:27,,,,HTTPS,,7232,,,False
,,,,20313,,,,,,False
,,,145.208.175.191,,,,,47221,,False
4807292786066,2023-10-18 11:02:52,,127.77.100.178,24650,,,6367,,,False
9401390974345,,,,,DNS,770,,51540,,False
,,,192.77.185.164,,,,,,,False
,,,,,,,6161,,,False
,,,19.69.71.10,,,498,,,,False
,,,,,,,,,,False
8651665178679,,,,,,,,41594,,False
,2023-08-28 06:07:39,,,,HTTP,,,81173,,False
2501873568492,,,247.233.6.111,,HTTP,,,,,False
,,,11.241.103.42,,,,,,,False
,,,84.180.169.46,,,,4983,,,False
,,,,,,,,79458,False,False
,2023-01-10 14:10:57,,149.237.2.15,,,,,39242,,False
3148321776496,,,,,HTTPS,,,,,False
9144037860331,,,,,,,,66536,,False
,,instagram.com,,,,,,,False,False
,2023-07-14 18:59:38,,235.100.139.234,,DNS,,,,,False
7977226349207,2023-09-20 23:44:13,,67.120.239.202,,,,,,,False
,,,,,,,3439,,,False
,,,,,,1589,,,,False
6981188699724,,fileshare.cc,,,,,,,,False
,2023-06-26 16:26:16,,,,,,,,,False
5168906172239,2023-12-02 23:01:19,,,,HTTP,1394,846,,,False
,,amazon.in,,,,,,60029,,False
,,,,49474,UDP,,,,,False
,,twitter.com,,,DNS,,,,True,False
,,fileshare.cc,,,,,9023,,,True
,,,,,TCP,6,,,,False
,,,,,,351,,,,False
,,,,,,2744,,,,False
,,,,,,,,78541,,False
,,,202.187.47.96,61436,DNS,,,,,False
,,,,,,,,73127,,False
2340742524000,2023-05-05 12:59:48,,,,,,,,,False
,,,2.150.89.126,62811,,,,,,False
,,flipkart.com,,,,2381,3500,,,False
8422744592418,,,,,UDP,,,54914,,False
,2023-11-30 17:54:55,,,57301,,,,,True,False
,2023-10-08 11:52:23,,,,,,,,,False
4876937479850,,,,,,,,,False,False
8697735184204,2023-02-10 00:15:50,netflix.com,,,HTTP,,,,,False
,,,,,,1384,,,,False
,,,,,,,,,,False
,,,,3094,,,,,,False
,,,,,HTTP,,,,,False
,,,160.176.82.160,,,253,,,,False
4598340054691,,,,,,,,,True,False
,,netflix.com,,,,,,42597,True,False
,,,,,,2899,,,,False
,2023-02-05 07:53:57,,144.105.48.226,,,,,,True,False
,2023-05-15 21:34:11,,,,HTTPS,,,,,False
,2023-04-07 20:52:27,,,,DNS,,,79255,,False
,,,,,HTTP,,8630,,,False
,,amazon.in,247.109.159.84,15415,,,,73750,,False
,,flipkart.com,,,,,,,,False
,,,,,,,4427,,True,False
,,instagram.com,,,TCP,,,,,False
5549202210115,,,,,,,,69175,,False
,,,,5541,,,,,,False
,,,109.142.249.46,,,,,,,False
,,,137.241.183.207,,,,,49602,,False
,,,,,,,,,False,False
,,,,,TCP,2728,,,,False
,,,63.249.31.213,,,,,,,False
,,,,29279,,,,,,False
,,,,2571,,,,,,False
,,,242.181.204.81,50514,,3222,,,,False
,,,162.107.143.187,50204,,,,,,False
,2023-02-19 13:23:08,,,,,,,26772,,False
7582079511384,2023-10-25 15:18:49,,,28568,DNS,,,,,False
,,instagram.com,195.205.123.226,,HTTPS,,,,,False
,2023-02-16 00:34:17,,,,,,2795,,False,False
,2023-08-15 07:34:06,,,,HTTP,,,,,False
,,,100.223.176.44,,,,8671,,,False
,2023-09-19 20:46:36,,,,,,,,,False
,,,,,,3091,,,,False
,,,,,,,,38584,,False
,2023-10-22 03:27:17,,148.210.224.41,,,2197,,,,False
,2023-05-24 20:59:21,,,,,,,,False,True
,,youtube.com,,58932,UDP,,,,,False
,,,,3173,,,,28472,,False
,,,,,HTTP,,2167,,,False
,2023-08-21 23:41:07,,,,DNS,,,,,False
,,fileshare.cc,,38961,,189,,,,False
,,fileshare.cc,,7078,,,,,,False
,,facebook.com,58.55.141.38,2030,,,,,False,False
,,fileshare.cc,,,,,,,,False
3255655317439,2023-11-24 11:43:15,instagram.com,231.238.95.12,64547,,2270,,61840,,False
,,zoom.us,,,,2690,,,True,False
,,,,,,,,,,True
9910010556919,,amazon.in,182.66.59.187,,,,,,True,False
4635477081831,,twitter.com,,,,,6745,,,False
3351238459668,,,,65425,DNS,,6601,,,False
8618405849303,,,8.199.120.239,5790,,,,,,False
,,,126.204.236.218,31211,DNS,,1188,,False,False
3020378567558,,,,,,,,,True,False
,2023-07-15 16:32:11,,,,,,,,,False
,,,79.49.238.255,,,,,,,True
,,,,,,,,,,False
,,,,,,,,4274,False,False
1753873540489,,,,47299,UDP,,490,,,False
,,netflix.com,51.242.135.57,,,,1464,82360,,False
,2023-02-14 09:35:48,,115.190.138.242,,,1409,,,,False
,2023-04-07 17:54:45,,,,DNS,,,,,False
,,,,,HTTP,30,,,,False
5702962763138,2023-01-22 20:03:17,,,,,1523,,81184,,False
,,,,55155,,,,,,False
,,,,46454,DNS,,,,,False
5831545281125,,,,50726,,,,,,False
,,,,,,,,27578,False,False
7546696283087,,,,,,1925,288,,,False
,2023-12-04 17:47:19,,151.113.175.15,,,3008,,,,False
,,,203.148.180.182,,HTTP,,,,,False
,2023-02-10 17:14:42,,175.241.164.81,,,,,,True,False
,,,,,,,,,False,False
6258038917933,,,,,,3475,7597,,,False
,,,66.196.111.171,,,2678,,20011,,False
,2023-05-17 13:58:13,,,,HTTP,,,,,False
,,,91.172.34.67,,,1047,,,,False
,2023-12-17 18:34:20,,,,,,,,,False
,,,,,,2471,4388,,,False
,,,,,,,9764,,False,False
,,,,11504,,,,,False,False
,2023-02-27 00:16:51,instagram.com,,180,,729,,,,False
9320772629650,,facebook.com,,,,,,,,False
,,,2.161.246.188,,,,,34553,,False
,,,,,TCP,,,,,False
,2023-06-03 01:34:17,instagram.com,,,,,6271,889,,True
,,fileshare.cc,,,,2277,,,,False
,2023-09-17 04:42:46,,,,HTTP,,,,,False
7277077476417,,,,,,,,,True,False
,,fileshare.cc,229.130.218.63,,,,,48449,,False
6831891719020,,,,8120,,,,,,False
7568892105766,,,,,,,,,,False
,,,,,,,,,,False
,,,,,,,,,True,False
,,,,,,,,,,False
1874821188719,,fileshare.cc,64.39.26.226,,,,,69,,False
,,,,,,,,57582,,False
,,youtube.com,193.43.110.185,26003,,,,,,True
,,netflix.com,,,,1706,4484,,,False
,,,,,,,,,,False
3369845950171,,,,,,550,7363,,,False
,,,,28469,,1307,,13562,,False
,,youtube.com,,,DNS,2763,,40964,,False
,2023-08-02 15:05:42,,,,,1471,,48609,,False
,,,28.117.219.117,,TCP,1373,,31120,True,False
,2023-06-30 11:11:06,,,20787,,,,,,False
,,amazon.in,,,,,,,,False
,,facebook.com,,,,,,,True,False
,,amazon.in,,,,,,16891,,False
7010029707317,,,,36407,TCP,,,,,False
,,,21.161.128.15,14936,,,,83225,,False
1635008420451,,,179.84.69.54,,,,,99113,,False
8191611452356,,,,,,1060,,15080,True,False
5296958360502,,amazon.in,145.247.131.30,,HTTP,,,,True,False
,2023-03-11 09:00:35,,177.194.190.49,,HTTP,,,,,False
,2023-05-03 02:39:33,,,,,,874,,,False
3173768500444,2023-07-29 03:57:23,,,,,,,41524,,False
,,,53.170.87.15,,,,,,,False
5653126845116,,facebook.com,,,,1599,7127,97228,,False
,,,91.101.222.22,,DNS,,,,False,False
,,twitter.com,,,UDP,,,74709,False,False
,2023-03-16 10:11:21,,,,,,672,51054,,False
6135277000660,,,,,UDP,,,,False,False
9611415506616,2023-08-14 06:00:44,facebook.com,,,UDP,,,,,False
,2023-03-08 22:17:35,zoom.us,,,HTTPS,1529,,,,False
,2023-01-20 04:47:03,,,,,,,,,False
,,,,,DNS,,,,,False
5756905813532,2023-12-06 11:47:41,facebook.com,,,DNS,,,,False,False
,,,,,UDP,,,,,False
,,,,,,,3423,,,False
,,instagram.com,,,,2677,,,,False
1433980575006,,,,,,,5070,,,False
6719775680921,2023-05-11 13:38:26,,,,,958,4117,96218,False,False
9108959666509,,netflix.com,,23011,,,,60913,False,False
7770728280704,,,,,,1314,1166,,,False
7363226022581,2023-12-21 01:28:40,,212.239.118.221,,,,,,True,False
5425335194605,,instagram.com,,,HTTP,,,,,False
,,flipkart.com,237.72.167.198,,,455,7090,,,False
9467245016263,2023-10-17 22:04:16,,,,,,2094,,,False
,,,105.111.120.108,,,,,88299,,False
,,,,,,,,39630,,False
,2023-12-08 12:54:37,,,62064,,,,,,False
4916383143341,,fileshare.cc,,,,,,,True,False
,,,12.1.141.128,,HTTPS,,,,False,False
,,,,14307,,59,,87251,,False
,2023-05-29 09:59:02,,183.146.193.181,,,2165,,,,False
6757010190182,,,115.161.78.93,,,573,9249,16771,,False
3530958687137,2023-08-08 11:10:24,fileshare.cc,,,,500,,99258,True,False
,,,,20363,,,9217,,,False
,,,189.81.249.125,19935,,3359,,,,False
,,,,,HTTP,,,,,False
,,zoom.us,108.34.69.104,,UDP,,,,,True
4801698473250,,,,,TCP,,,,,False
,,,,,,2091,,,False,False
,,,,13429,,,,,,False
2735646549016,2023-08-12 17:00:52,,,,,,,,,False
3997954777365,,,124.173.106.11,,,,,,,True
,,,,,,,,,,False
2108778664546,,amazon.in,,,,,,61491,False,False
,2023-05-11 02:02:21,,,,,510,4505,,,False
,,,,,,,,,False,False
9070151078953,,,,,,,,,,False
,,,,64267,,13,,,,False
,,,,,,,,,,False
,,,,,,,,,,False
,,,,,UDP,3032,,,,False
,2023-10-30 14:10:20,fileshare.cc,222.211.124.228,39790,UDP,,,,False,False
,,,,,UDP,,,,,True
,2023-05-12 14:16:53,,126.86.126.216,64210,HTTP,,,92899,False,False
,,,,,DNS,,,,,False
,,fileshare.cc,84.41.87.44,,,561,,,,False
,,,115.213.185.165,,,,,,,False
,2023-10-16 15:35:12,,,,,,,,,False
,,flipkart.com,64.170.82.145,20467,,,8384,2948,,False
,2023-12-21 18:28:50,,,,,,3801,48992,,False
,,flipkart.com,,29814,HTTPS,,5860,,,False
,,fileshare.cc,188.69.98.127,,UDP,,,,,False
,2023-06-06 18:27:39,amazon.in,,,,3422,,,,False
2966100351814,,netflix.com,,25172,,,,,,False
9716102180630,,,,,TCP,,,80758,,False
,,,,,TCP,1099,5312,,,False
7306504603959,2023-08-28 03:59:53,,174.213.41.215,,,,3925,,False,False
,,,,28158,,1278,,,,False
4606521067155,,,,,,,173,,,False
4389475562060,2023-01-07 15:02:42,,53.180.251.232,,,2134,,,,False
3239073298101,,amazon.in,,,,2755,,,,False
,,,,,,42,,,,True
,,flipkart.com,150.175.24.127,26399,DNS,,,37239,,False
8277807702393,,zoom.us,,,,,,,,False
7952965536708,,,88.174.8.17,38183,,,7277,,,False
,,,,,,2917,,,,False
,,,,,,,,,,False
,2023-09-22 18:17:58,,,,,1719,4468,,True,False
,,,,,,2351,,,True,False
,,youtube.com,,,,,,41102,,False
2249137681769,2023-04-14 11:16:38,,,,,,6685,,,False
,,,,3702,,,9724,,,False
8345292644296,2023-01-07 13:45:54,,,,HTTP,,,,False,False
,,,182.57.187.53,6752,,1952,,45140,,False
,,,,,,,,,,False
,,,,,HTTPS,,,,,False
3725632245725,,,,,,,4117,,,False
1490591170495,,netflix.com,,,DNS,,,66036,,False
,,,,,,3585,,,,False
,2023-09-21 10:20:22,facebook.com,,42730,TCP,,,,,False
,,,,,,,,,,True
,,,,,,,,75014,False,False
,,,,,,,,,,False
,,,111.85.171.23,49758,UDP,,,,,False
,,amazon.in,,,,,,,,True
,,,158.26.247.129,,UDP,,,32964,True,False
,,,187.29.149.240,,,791,,83818,,False
,,netflix.com,,,UDP,2144,,,,False
7085889994324,,twitter.com,,16644,,,,,,True
,2023-02-18 01:08:25,,121.105.205.49,,,,8151,,,True
,2023-05-07 11:13:16,,,,UDP,3315,,,,False
6891743308795,2023-07-08 07:02:16,,,,HTTP,1653,,16165,False,False
,,,,,,,5419,40053,,False
9947989802892,,,,48815,,2418,,64964,,False
,,amazon.in,,,HTTPS,,,,True,False
,2023-08-25 14:28:39,,,,,,,,False,False
7911396017168,,fileshare.cc,,,,,,42342,True,False
,,,,,,,,,,False
,2023-05-29 03:22:18,,173.222.88.162,,,,,,,False
,,twitter.com,,,,,,,,False
2273211824072,,,,,TCP,,,,,True
,,,243.113.174.221,,,,,,,False
4345195193448,,,,,,,,,,False
,2023-09-14 20:44:46,,,,,,,29646,True,False
,,,,,UDP,,,88526,,False
3498855933264,,,,,,,,83211,,False
,,,,,HTTP,2545,,31248,,False
,,,,,,1831,7803,,True,False
9390186569875,,,,43147,,,,,,False
,2023-11-01 11:19:33,,,,,1300,,,,False
,,,,,HTTP,,,88442,,False
,,,,38416,HTTP,,,,True,True
,2023-11-14 10:49:42,zoom.us,244.176.58.233,30458,,2673,,,,False
,2023-06-03 23:33:30,flipkart.com,66.0.240.244,58684,,,6775,86564,True,False
,2023-07-19 15:24:29,,189.25.111.78,,,,5349,,,False
,,,,37560,,,3663,,,False
,2023-12-14 02:48:41,facebook.com,,,,,3211,,True,False
,,,,,,2691,,91159,,False
,,,,38695,HTTPS,,5983,78657,True,False
,2023-07-02 05:13:57,,,59340,HTTPS,,,,,False
6955735153309,,,,,,,,,,False
,,netflix.com,,4868,,1189,8181,41064,,False
,,,,,HTTPS,1986,3808,,False,False
,,,,,,,,48400,,False
,,,,37177,,,,,True,False
1354513911660,,,181.61.206.0,36710,,,,91964,,False
,2023-09-15 11:51:56,,,,,644,455,,,False
,,flipkart.com,,20692,,,571,,True,False
,,amazon.in,,,,,3010,,,False
,,fileshare.cc,136.190.110.17,,,3525,,,,False
,2023-01-02 11:35:40,,,,,,1069,,,False
,,,,7792,TCP,,,11718,False,False
,,,203.157.123.170,,,,,,,False
,,,,13876,,,,71278,,False
,,,,,,,5987,,False,False
,2023-10-31 18:13:31,amazon.in,,41870,,,991,,,False
,,,,,DNS,,,,False,False
5335530014385,2023-01-11 14:16:43,,45.243.213.1,,,,,,,False
,,,,41185,,1392,,,,False
,2023-12-03 22:30:42,flipkart.com,,,,514,,,,False
,2023-09-08 12:37:06,,,,,,,,True,False
4897828900273,,,,,,,,,,False
,,,,,,,,,,False
,,,,57952,,,5806,,False,True
,,,,,,,6418,,,False
,,,,,,,8026,,True,False
,,,,,,,,,,False
,,youtube.com,8.46.102.106,,,,,,False,False
,,flipkart.com,,,TCP,,,,,False
7357576511183,,zoom.us,,6411,,,,,,False
,,,,,,,,,,False
,,,,,,,1497,,,False
,,,,,,,,,,False
,,,,,HTTP,,,,,False
,,zoom.us,,,,2645,,,True,False
,,,,,HTTP,3432,3911,29225,,False
,,,234.59.167.203,45648,,,,,,False
,,,,,,,893,,,False
,,fileshare.cc,,11460,,,,,,False
8726795141294,2023-11-01 08:40:55,,,,,,,84026,,False
,2023-04-24 18:57:12,amazon.in,,,,850,,,,False
,,flipkart.com,,783,,,,,True,False
6306618737921,2023-05-19 21:47:35,,,18240,,,,,,False
,,,,,,,,17872,,False
,2023-04-21 01:12:47,,,,TCP,,1538,77379,True,False
,,,,60264,,590,,,False,False
,,youtube.com,209.230.81.17,,,960,,,False,False
,,,236.189.166.214,,DNS,199,,41423,,False
2269467397039,,,,,,,4137,,True,False
,,,,,,,,,,False
,,youtube.com,,,TCP,1259,,,,False
3236100484613,,,,17443,,,,,,False
,,zoom.us,12.164.127.140,,TCP,1862,,,,False
,,,,29328,,,7154,27870,,False
,2023-08-07 10:16:15,,,,UDP,,9014,,False,False
1175150256508,,,121.66.73.243,21430,DNS,,,20665,,True
,,snapchat.com,,,,,,37749,,False
,,,,,,,,,,False
3072807793376,2023-03-02 23:28:43,snapchat.com,108.134.20.126,,DNS,,,,,False
6106403364221,,,221.146.81.153,,,2253,,,,False
,,,,62533,,,,87305,,False
,2023-08-15 13:48:48,snapchat.com,,,,305,832,,True,True
,,,,59156,,,,,,False
,,,,,,,,,,False
,,,,54399,,,,,,False
,,instagram.com,,,,,9687,,,False
,,,,,,,,37980,False,False
,,,,,TCP,,,,,False
,,,,,,,237,59930,,False
,2023-09-05 17:33:25,,34.47.81.90,15241,,,,,,False
5710756245058,,,,,HTTPS,,,,,False
,2023-11-13 12:48:23,youtube.com,,,,3299,,,,False
,,fileshare.cc,,53558,,,,83861,False,False
9734368827369,,,175.125.240.190,,HTTPS,,,,False,False
1879588148050,2023-03-02 22:41:21,,85.152.246.107,,DNS,,,,,False
6794720614360,,,,,DNS,,,,True,False
,2023-08-31 14:49:28,,,,,,,,,False
,,amazon.in,248.218.179.99,,,2442,,55153,True,False
,,,,,,2335,2388,,,False
,,,,,,238,,,,True
,2023-08-24 19:12:07,,,,,,8588,,True,False
6023528164641,,,,,,,5674,,,True
2757426735430,,,,,,2801,,,True,False
9561244352762,2023-10-04 23:10:40,,,,,,,,,False
6435400843713,2023-01-08 16:02:21,facebook.com,,,,2458,7969,,False,False
,,,12.221.12.50,,,1796,,,True,False
,,amazon.in,69.26.159.102,,,2375,,,,False
,2023-11-02 03:52:23,,,,,,,,False,False
,,amazon.in,,,,,,,,True
2070976432595,,,,,,,,,,False
,,,127.234.142.150,,,,,,False,False
,,,,,,,,16875,False,False
,,,,,,,6799,,,False
3875579591275,,,79.77.48.40,,DNS,891,,,,False
,,,,33648,,2119,,85438,,False
,,,186.160.84.246,,,,5926,,,False
,,,,,,,8559,,,True
9726888741133,,netflix.com,,,,,,11655,,False
,,,,,,,,87151,,False
,,,,,HTTPS,,,,True,False
,,,,,HTTPS,,971,56793,,False
8356694065615,,,230.236.112.6,,,,,,True,False
,,,,,HTTPS,1765,1712,,,False
,,,,26429,,,,,,False
,,,,,,,,,,False
,,,,,HTTP,,7091,,,False
,,fileshare.cc,212.37.149.157,28109,,,,,,True
,,,9.118.30.101,4228,,,,,,False
,,,160.68.74.226,,,,,,False,False
,,,,,TCP,,,41902,,False
3918160446451,,zoom.us,96.9.6.215,56144,HTTP,,,,,False
,,,16.188.180.68,,,,6707,,,False
,,flipkart.com,253.225.241.4,,,755,9567,9873,,False
,2023-03-28 05:34:39,,,,,,,7465,False,False
,,,,,,,,,,False
,,,,,HTTPS,,,,False,False
,,,143.16.33.241,10888,,,,,,False
,,,,,,,,,,False
,,,,,HTTPS,,3880,,,False
,,,,,,,,,,False
,2023-10-18 23:00:06,amazon.in,,64246,,,1667,66118,True,False
,,,,,HTTP,,,,,False
1278073918612,,,,,,,,,,False
,2023-04-27 13:57:40,,,,,,,,False,False
,,,,,,2137,,57937,,False
,,,,4540,,,,46015,,False
2919645181685,,facebook.com,,,HTTPS,,5793,89204,,False
,2023-05-03 19:14:59,,,,DNS,,,16025,,False
,,flipkart.com,,,,,,,False,False
,,,,,,1084,,24999,,False
,2023-07-23 18:52:22,,,,HTTP,,,,False,False
,,flipkart.com,,7121,HTTP,,,,,False
,,,5.7.137.114,,,,,,,False
,,twitter.com,196.222.103.40,,,,,,True,True
,,,,,,,9156,,,False
,,,,,,,8346,,,False
2694437151229,,,,,,,,,,False
2490332059696,,,,,,,6888,,False,False
,,,,19122,,1029,6812,,,False
,,,250.98.225.149,57422,,2538,6192,,,False
,,zoom.us,,,,,,,False,False
,,,,,,,,,,False
